id,project_id,month,cumulative_expenditure_cr,physical_progress_pct,reported_issues
24957,PRJ_0813,2018-07-01,29.9,6.23,right of way (RoW) dispute
24958,PRJ_0813,2018-08-01,81.07,16.44,none
24959,PRJ_0813,2018-08-01,84.69,16.7,none
24960,PRJ_0813,2018-10-01,99.15,19.57,
24961,PRJ_0813,2018-10-01,110.2,22.01,monsoon disruption
24962,PRJ_0813,2018-12-01,119.89,25.44,none
24963,PRJ_0813,2018-12-01,131.14,26.75,none
24964,PRJ_0813,2019-01-01,136.08,28.25,none
24965,PRJ_0813,2019-03-01,140.79,29.84,none
24966,PRJ_0814,2023-05-01,32.35,3.54,none
24967,PRJ_0814,2023-05-01,36.5,3.97,none
24968,PRJ_0814,2023-06-01,44.65,4.87,none
24969,PRJ_0814,2023-07-01,63.68,6.94,none
24970,PRJ_0814,2023-08-01,59.32,6.94,monsoon disruption
24971,PRJ_0814,2023-09-01,71.44,8.04,none
24972,PRJ_0814,2023-10-01,82.7,9.06,none
24973,PRJ_0814,2023-11-01,103.34,10.44,subcontractor dispute
24974,PRJ_0814,2023-12-01,129.34,12.66,none
24975,PRJ_0814,2024-01-01,126.28,13.38,none
24976,PRJ_0814,2024-02-01,150.85,15.82,none
24977,PRJ_0814,2024-03-01,173.93,17.06,none
24978,PRJ_0814,2024-04-01,175.87,18.24,raw material supply shortage
24979,PRJ_0815,2021-07-01,23.81,7.53,none
24980,PRJ_0815,2021-07-01,22.17,7.53,fund release delay
24981,PRJ_0815,2021-08-01,25.64,8.68,none
24982,PRJ_0815,2021-09-01,27.81,8.68,none
24983,PRJ_0815,2021-10-01,34.31,11.0,none
24984,PRJ_0815,2021-11-01,41.76,13.4,none
24985,PRJ_0815,2021-12-01,48.99,16.23,none
24986,PRJ_0815,2022-01-01,56.33,17.98,none
24987,PRJ_0815,2022-03-01,66.29,21.38,design change approval pending
24988,PRJ_0815,2022-03-01,68.96,24.1,design change approval pending
24989,PRJ_0815,2022-05-01,70.01,24.26,none
24990,PRJ_0815,2022-05-01,79.61,27.85,none
24991,PRJ_0815,2022-07-01,101.23,31.54,law and order issue
24992,PRJ_0815,2022-07-01,108.79,36.15,none
24993,PRJ_0815,2022-08-01,122.14,42.55,equipment procurement delay
24994,PRJ_0815,2022-09-01,129.51,44.87,none
24995,PRJ_0815,2022-10-01,146.5,48.25,none
24996,PRJ_0815,2022-11-01,167.84,55.83,equipment procurement delay
24997,PRJ_0815,2022-12-01,164.99,60.21,none
24998,PRJ_0815,2023-01-01,189.05,64.07,none
24999,PRJ_0815,2023-03-01,189.75,68.65,monsoon disruption
25000,PRJ_0815,2023-04-01,196.51,70.39,design change approval pending
25001,PRJ_0815,2023-05-01,214.2,73.28,equipment procurement delay
25002,PRJ_0815,2023-06-01,217.29,76.13,
25003,PRJ_0815,2023-07-01,221.21,80.99,none
25004,PRJ_0815,2023-07-01,249.36,82.06,
25005,PRJ_0815,2023-08-01,253.8,86.56,equipment procurement delay
25006,PRJ_0815,2023-09-01,238.94,88.87,none
25007,PRJ_0815,2023-10-01,243.5,88.87,none
25008,PRJ_0815,2023-11-01,262.72,90.82,none
25009,PRJ_0815,2023-12-01,246.12,90.82,fund release delay
25010,PRJ_0815,2024-01-01,270.28,94.7,none
25011,PRJ_0815,2024-03-01,266.69,96.36,none
25012,PRJ_0816,2022-07-01,10.74,4.48,monsoon disruption
25013,PRJ_0816,2022-07-01,15.79,6.64,none
25014,PRJ_0816,2022-08-01,15.37,6.64,none
25015,PRJ_0816,2022-09-01,20.25,8.24,none
25016,PRJ_0816,2022-10-01,27.02,11.61,none
25017,PRJ_0816,2022-11-01,28.21,12.75,none
25018,PRJ_0816,2022-12-01,32.8,14.73,none
25019,PRJ_0816,2023-01-01,40.91,17.26,none
25020,PRJ_0816,2023-03-01,41.78,18.09,subcontractor dispute
25021,PRJ_0816,2023-03-01,45.94,20.02,none
25022,PRJ_0816,2023-05-01,62.28,26.57,none
25023,PRJ_0816,2023-05-01,66.67,27.93,none
25024,PRJ_0816,2023-07-01,78.82,31.55,none
25025,PRJ_0816,2023-07-01,87.96,33.99,subcontractor dispute
25026,PRJ_0816,2023-08-01,108.51,40.44,none
25027,PRJ_0816,2023-09-01,100.06,41.62,fund release delay
25028,PRJ_0816,2023-10-01,128.01,49.46,none
25029,PRJ_0816,2023-11-01,136.16,53.97,none
25030,PRJ_0816,2023-12-01,139.85,56.06,none
25031,PRJ_0816,2024-01-01,148.15,59.12,fund release delay
25032,PRJ_0816,2024-02-01,159.58,62.62,
25033,PRJ_0816,2024-03-01,173.53,69.77,none
25034,PRJ_0816,2024-04-01,189.94,70.35,none
25035,PRJ_0816,2024-05-01,188.57,73.81,equipment procurement delay
25036,PRJ_0816,2024-06-01,196.14,79.58,none
25037,PRJ_0817,2019-12-01,57.64,4.33,
25038,PRJ_0817,2019-12-01,57.18,4.33,
25039,PRJ_0817,2020-01-01,70.46,5.47,none
25040,PRJ_0817,2020-03-01,72.48,5.47,none
25041,PRJ_0817,2020-03-01,110.31,8.42,none
25042,PRJ_0817,2020-05-01,116.99,8.56,none
25043,PRJ_0817,2020-05-01,147.44,10.65,none
25044,PRJ_0817,2020-07-01,165.0,11.89,none
25045,PRJ_0817,2020-07-01,159.87,11.89,design change approval pending
25046,PRJ_0817,2020-08-01,178.01,13.08,none
25047,PRJ_0817,2020-09-01,183.06,13.12,none
25048,PRJ_0817,2020-10-01,198.85,13.84,subcontractor dispute
25049,PRJ_0817,2020-11-01,217.82,15.69,
25050,PRJ_0817,2020-12-01,274.69,19.41,subcontractor dispute
25051,PRJ_0817,2021-01-01,277.2,19.41,monsoon disruption
25052,PRJ_0817,2021-03-01,283.35,20.91,none
25053,PRJ_0817,2021-04-01,320.47,23.91,none
25054,PRJ_0817,2021-05-01,334.27,23.91,none
25055,PRJ_0817,2021-05-01,362.24,27.08,none
25056,PRJ_0817,2021-07-01,404.35,28.91,none
25057,PRJ_0817,2021-07-01,437.84,28.91,none
25058,PRJ_0817,2021-08-01,440.74,31.5,monsoon disruption
25059,PRJ_0817,2021-09-01,492.1,33.79,none
25060,PRJ_0817,2021-10-01,574.37,38.48,
25061,PRJ_0817,2021-11-01,558.75,39.04,monsoon disruption
25062,PRJ_0817,2021-12-01,623.09,42.96,none
25063,PRJ_0817,2022-01-01,674.69,45.71,law and order issue
25064,PRJ_0817,2022-03-01,625.82,45.81,design change approval pending
25065,PRJ_0817,2022-04-01,724.61,50.94,none
25066,PRJ_0817,2022-05-01,741.78,52.29,none
25067,PRJ_0817,2022-06-01,788.66,54.64,
25068,PRJ_0817,2022-07-01,827.34,56.99,none
25069,PRJ_0818,2018-06-01,12.16,0.21,right of way (RoW) dispute
25070,PRJ_0818,2018-07-01,27.95,0.49,environmental clearance pending
25071,PRJ_0818,2018-07-01,90.83,1.41,utility shifting pending; design change approval pending
25072,PRJ_0818,2018-08-01,93.71,1.62,
25073,PRJ_0818,2018-09-01,167.05,2.68,land acquisition delay
25074,PRJ_0818,2018-10-01,212.23,3.28,forest clearance delayed; law and order issue
25075,PRJ_0818,2018-11-01,251.85,4.05,contractor mobilization pending; monsoon disruption
25076,PRJ_0818,2018-12-01,287.63,4.9,
25077,PRJ_0818,2019-01-01,325.52,5.55,
25078,PRJ_0818,2019-03-01,354.67,6.2,environmental clearance pending; subcontractor dispute
25079,PRJ_0818,2019-04-01,405.89,6.78,utility shifting pending; subcontractor dispute
25080,PRJ_0818,2019-05-01,418.62,7.27,forest clearance delayed; subcontractor dispute
25081,PRJ_0818,2019-06-01,1351.23,22.43,
25082,PRJ_0818,2019-07-01,1578.73,24.87,none
25083,PRJ_0818,2019-08-01,1500.2,24.9,none
25084,PRJ_0818,2019-08-01,1796.54,29.52,none
25085,PRJ_0818,2019-10-01,2014.58,32.8,none
25086,PRJ_0818,2019-10-01,2193.98,34.77,none
25087,PRJ_0818,2019-11-01,2198.08,35.73,none
25088,PRJ_0818,2019-12-01,2281.96,38.68,none
25089,PRJ_0818,2020-01-01,2600.89,42.37,none
25090,PRJ_0818,2020-03-01,2790.96,48.12,fund release delay
25091,PRJ_0818,2020-03-01,4297.94,51.07,law and order issue
25092,PRJ_0818,2020-05-01,4831.67,52.01,none
25093,PRJ_0818,2020-05-01,4621.59,54.52,none
25094,PRJ_0818,2020-06-01,5016.67,58.52,law and order issue
25095,PRJ_0818,2020-07-01,5207.43,62.21,none
25096,PRJ_0818,2020-08-01,5712.39,65.62,none
25097,PRJ_0818,2020-09-01,6382.59,69.12,subcontractor dispute
25098,PRJ_0818,2020-10-01,6258.81,70.55,law and order issue
25099,PRJ_0818,2020-11-01,6095.26,73.44,none
25100,PRJ_0818,2020-12-01,6967.43,77.67,none
25101,PRJ_0818,2021-01-01,6629.98,77.67,none
25102,PRJ_0818,2021-03-01,7336.66,80.0,none
25103,PRJ_0818,2021-03-01,7287.62,83.75,none
25104,PRJ_0818,2021-05-01,7278.06,83.75,none
25105,PRJ_0818,2021-05-01,7658.13,87.37,none
25106,PRJ_0818,2021-07-01,7249.73,87.37,none
25107,PRJ_0818,2021-07-01,7436.42,88.3,none
25108,PRJ_0818,2021-08-01,7811.55,91.16,none
25109,PRJ_0818,2021-09-01,8306.09,92.79,none
25110,PRJ_0818,2021-10-01,8298.45,92.79,none
25111,PRJ_0818,2021-11-01,7807.18,92.79,none
25112,PRJ_0818,2021-12-01,8516.01,95.79,raw material supply shortage
25113,PRJ_0818,2022-01-01,8242.44,95.79,none
25114,PRJ_0819,2016-02-01,65.0,4.26,design change approval pending
25115,PRJ_0819,2016-03-01,124.63,8.68,raw material supply shortage
25116,PRJ_0819,2016-04-01,140.14,8.72,none
25117,PRJ_0819,2016-05-01,176.16,12.09,fund release delay
25118,PRJ_0819,2016-06-01,204.68,12.77,law and order issue
25119,PRJ_0819,2016-07-01,232.72,15.47,none
25120,PRJ_0819,2016-08-01,294.45,19.45,none
25121,PRJ_0819,2016-09-01,355.07,22.93,none
25122,PRJ_0819,2016-10-01,420.31,27.37,fund release delay
25123,PRJ_0819,2016-10-01,481.07,32.78,equipment procurement delay
25124,PRJ_0819,2016-12-01,633.46,39.44,none
25125,PRJ_0819,2016-12-01,659.79,45.73,equipment procurement delay
25126,PRJ_0819,2017-01-01,777.89,49.82,raw material supply shortage
25127,PRJ_0819,2017-03-01,877.68,55.99,fund release delay
25128,PRJ_0819,2017-04-01,943.94,63.24,law and order issue
25129,PRJ_0819,2017-05-01,978.16,67.73,none
25130,PRJ_0819,2017-06-01,1152.53,73.05,none
25131,PRJ_0819,2017-07-01,1207.14,76.11,none
25132,PRJ_0819,2017-08-01,1236.69,80.64,none
25133,PRJ_0819,2017-09-01,1236.48,85.2,none
25134,PRJ_0819,2017-10-01,1286.21,88.34,none
25135,PRJ_0819,2017-11-01,1305.95,88.78,equipment procurement delay
25136,PRJ_0820,2019-07-01,6.16,0.96,utility shifting pending; monsoon disruption
25137,PRJ_0820,2019-07-01,8.51,1.31,forest clearance delayed
25138,PRJ_0820,2019-08-01,12.48,1.87,land acquisition delay; subcontractor dispute
25139,PRJ_0820,2019-09-01,17.94,2.74,utility shifting pending; equipment procurement delay
25140,PRJ_0820,2019-10-01,19.12,3.01,land acquisition delay; monsoon disruption
25141,PRJ_0820,2019-11-01,20.98,3.3,utility shifting pending
25142,PRJ_0820,2019-12-01,21.85,3.55,forest clearance delayed
25143,PRJ_0820,2020-01-01,25.41,3.94,forest clearance delayed; equipment procurement delay
25144,PRJ_0820,2020-02-01,27.44,4.31,
25145,PRJ_0820,2020-03-01,29.6,4.7,utility shifting pending; equipment procurement delay
25146,PRJ_0820,2020-04-01,30.14,5.12,environmental clearance pending
25147,PRJ_0820,2020-05-01,32.33,5.48,contractor mobilization pending; subcontractor dispute
25148,PRJ_0820,2020-06-01,90.17,14.12,fund release delay
25149,PRJ_0820,2020-07-01,89.66,15.09,none
25150,PRJ_0820,2020-08-01,131.94,19.76,none
25151,PRJ_0820,2020-09-01,118.78,19.92,none
25152,PRJ_0820,2020-10-01,163.75,22.24,subcontractor dispute
25153,PRJ_0820,2020-11-01,164.51,22.24,equipment procurement delay
25154,PRJ_0820,2020-12-01,175.2,22.55,raw material supply shortage
25155,PRJ_0820,2021-01-01,195.72,27.56,law and order issue
25156,PRJ_0820,2021-02-01,201.51,27.88,fund release delay
25157,PRJ_0820,2021-03-01,227.77,31.68,
25158,PRJ_0820,2021-04-01,223.61,31.68,none
25159,PRJ_0820,2021-05-01,258.77,33.4,none
25160,PRJ_0820,2021-06-01,274.78,38.49,none
25161,PRJ_0820,2021-07-01,282.6,38.49,none
25162,PRJ_0820,2021-08-01,303.34,42.67,monsoon disruption
25163,PRJ_0820,2021-09-01,306.32,43.64,subcontractor dispute
25164,PRJ_0820,2021-10-01,345.38,45.63,fund release delay
25165,PRJ_0820,2021-11-01,352.77,48.48,monsoon disruption
25166,PRJ_0820,2021-12-01,396.75,52.39,none
25167,PRJ_0820,2022-01-01,379.94,52.43,none
25168,PRJ_0820,2022-03-01,418.99,57.51,none
25169,PRJ_0821,2018-04-01,9.26,6.06,monsoon disruption
25170,PRJ_0821,2018-05-01,11.04,7.0,none
25171,PRJ_0821,2018-05-01,10.09,7.0,none
25172,PRJ_0821,2018-07-01,14.46,9.33,raw material supply shortage
25173,PRJ_0821,2018-07-01,14.67,9.33,none
25174,PRJ_0821,2018-08-01,14.58,9.61,
25175,PRJ_0821,2018-09-01,19.01,12.13,fund release delay
25176,PRJ_0821,2018-10-01,19.19,12.7,none
25177,PRJ_0821,2018-11-01,22.22,14.17,none
25178,PRJ_0821,2018-12-01,21.47,14.89,monsoon disruption
25179,PRJ_0821,2019-01-01,23.61,15.84,none
25180,PRJ_0821,2019-03-01,27.09,17.64,none
25181,PRJ_0821,2019-04-01,26.96,17.64,none
25182,PRJ_0821,2019-05-01,32.06,20.34,none
25183,PRJ_0821,2019-06-01,34.23,22.54,
25184,PRJ_0821,2019-07-01,39.69,25.52,none
25185,PRJ_0821,2019-08-01,43.11,28.86,
25186,PRJ_0821,2019-08-01,43.76,30.02,none
25187,PRJ_0821,2019-09-01,52.05,32.98,none
25188,PRJ_0821,2019-10-01,51.08,35.27,none
25189,PRJ_0821,2019-11-01,73.38,39.02,none
25190,PRJ_0821,2019-12-01,70.69,39.33,
25191,PRJ_0821,2020-01-01,78.72,44.26,equipment procurement delay
25192,PRJ_0821,2020-03-01,82.95,46.0,none
25193,PRJ_0821,2020-03-01,88.29,49.13,fund release delay
25194,PRJ_0821,2020-04-01,91.39,51.09,
25195,PRJ_0821,2020-05-01,104.11,55.89,
25196,PRJ_0821,2020-06-01,102.78,58.39,
25197,PRJ_0821,2020-07-01,107.52,61.29,equipment procurement delay
25198,PRJ_0821,2020-08-01,114.16,63.59,none
25199,PRJ_0821,2020-09-01,114.69,64.83,none
25200,PRJ_0821,2020-10-01,130.35,69.56,none
25201,PRJ_0821,2020-11-01,123.11,69.56,none
25202,PRJ_0821,2020-12-01,129.46,72.84,none
25203,PRJ_0821,2021-01-01,137.84,77.26,none
25204,PRJ_0821,2021-03-01,143.18,78.79,none
25205,PRJ_0821,2021-03-01,143.74,78.79,none
25206,PRJ_0821,2021-05-01,150.59,81.9,none
25207,PRJ_0821,2021-05-01,140.94,81.9,none
25208,PRJ_0821,2021-07-01,150.02,85.71,none
25209,PRJ_0822,2019-02-01,4.87,0.4,utility shifting pending
25210,PRJ_0822,2019-03-01,15.54,1.18,forest clearance delayed
25211,PRJ_0822,2019-04-01,21.01,1.61,utility shifting pending; raw material supply shortage
25212,PRJ_0822,2019-05-01,35.03,2.71,land acquisition delay; equipment procurement delay
25213,PRJ_0822,2019-06-01,40.78,3.33,right of way (RoW) dispute; design change approval pending
25214,PRJ_0822,2019-07-01,45.03,3.6,contractor mobilization pending; design change approval pending
25215,PRJ_0822,2019-08-01,53.95,4.14,environmental clearance pending
25216,PRJ_0822,2019-09-01,59.52,4.6,utility shifting pending
25217,PRJ_0822,2019-10-01,67.51,5.11,environmental clearance pending; monsoon disruption
25218,PRJ_0822,2019-11-01,72.28,5.46,
25219,PRJ_0822,2019-12-01,73.34,6.03,environmental clearance pending
25220,PRJ_0822,2020-01-01,86.36,6.39,land acquisition delay
25221,PRJ_0822,2020-02-01,311.08,19.65,monsoon disruption
25222,PRJ_0822,2020-03-01,327.59,20.16,none
25223,PRJ_0822,2020-04-01,335.33,21.37,law and order issue
25224,PRJ_0822,2020-05-01,452.15,26.4,none
25225,PRJ_0822,2020-06-01,462.54,29.64,none
25226,PRJ_0822,2020-07-01,511.59,31.71,monsoon disruption
25227,PRJ_0822,2020-08-01,504.19,32.05,none
25228,PRJ_0822,2020-09-01,655.56,37.38,none
25229,PRJ_0822,2020-10-01,621.16,39.68,subcontractor dispute
25230,PRJ_0822,2020-11-01,713.53,42.46,none
25231,PRJ_0822,2020-12-01,681.32,42.54,none
25232,PRJ_0822,2021-01-01,819.66,47.76,none
25233,PRJ_0823,2020-03-01,174.46,4.56,none
25234,PRJ_0823,2020-03-01,179.1,4.56,none
25235,PRJ_0823,2020-04-01,187.69,4.59,none
25236,PRJ_0823,2020-05-01,300.49,7.28,none
25237,PRJ_0823,2020-06-01,289.24,7.28,none
25238,PRJ_0823,2020-07-01,376.84,9.96,none
25239,PRJ_0823,2020-08-01,393.45,9.96,none
25240,PRJ_0823,2020-09-01,375.57,9.96,none
25241,PRJ_0823,2020-10-01,500.06,12.47,law and order issue
25242,PRJ_0823,2020-11-01,489.24,12.47,none
25243,PRJ_0823,2020-12-01,505.79,12.47,none
25244,PRJ_0823,2021-01-01,559.77,13.45,none
25245,PRJ_0823,2021-03-01,591.76,13.45,none
25246,PRJ_0823,2021-03-01,627.5,16.06,none
25247,PRJ_0823,2021-05-01,708.65,18.01,none
25248,PRJ_0823,2021-05-01,832.37,19.49,none
25249,PRJ_0823,2021-07-01,898.62,22.03,none
25250,PRJ_0823,2021-07-01,869.24,22.03,none
25251,PRJ_0824,2019-11-01,21.47,7.47,fund release delay
25252,PRJ_0824,2019-12-01,24.86,8.36,none
25253,PRJ_0824,2019-12-01,26.16,8.36,
25254,PRJ_0824,2020-01-01,39.06,12.39,equipment procurement delay
25255,PRJ_0824,2020-03-01,37.07,12.39,none
25256,PRJ_0824,2020-04-01,46.49,14.64,none
25257,PRJ_0824,2020-05-01,56.32,17.51,equipment procurement delay
25258,PRJ_0824,2020-06-01,71.64,23.16,law and order issue
25259,PRJ_0824,2020-07-01,88.25,28.25,none
25260,PRJ_0824,2020-07-01,92.08,30.7,
25261,PRJ_0824,2020-08-01,107.01,35.15,none
25262,PRJ_0824,2020-09-01,125.3,40.18,raw material supply shortage
25263,PRJ_0824,2020-10-01,146.92,45.9,law and order issue
25264,PRJ_0825,2017-07-01,22.45,5.31,none
25265,PRJ_0825,2017-07-01,27.88,6.92,none
25266,PRJ_0825,2017-08-01,28.5,7.2,none
25267,PRJ_0825,2017-09-01,34.08,7.77,none
25268,PRJ_0825,2017-10-01,30.75,7.77,none
25269,PRJ_0825,2017-11-01,33.79,8.62,none
25270,PRJ_0825,2017-12-01,34.45,8.62,none
25271,PRJ_0825,2018-01-01,40.36,10.02,none
25272,PRJ_0825,2018-03-01,45.74,10.96,none
25273,PRJ_0825,2018-03-01,57.28,13.02,none
25274,PRJ_0825,2018-05-01,54.08,13.24,none
25275,PRJ_0825,2018-05-01,57.03,13.47,none
25276,PRJ_0825,2018-07-01,75.35,17.51,law and order issue
25277,PRJ_0825,2018-07-01,76.55,17.51,none
25278,PRJ_0825,2018-08-01,77.57,19.57,none
25279,PRJ_0825,2018-09-01,85.33,21.07,monsoon disruption
25280,PRJ_0825,2018-10-01,88.69,21.87,none
25281,PRJ_0825,2018-11-01,94.84,22.03,none
25282,PRJ_0825,2018-12-01,110.28,26.9,none
25283,PRJ_0825,2019-01-01,113.17,26.9,subcontractor dispute
25284,PRJ_0825,2019-03-01,124.04,30.89,raw material supply shortage
25285,PRJ_0825,2019-04-01,147.86,33.04,none
25286,PRJ_0825,2019-05-01,137.41,34.3,none
25287,PRJ_0825,2019-06-01,143.0,35.45,none
25288,PRJ_0825,2019-07-01,166.83,37.79,none
25289,PRJ_0825,2019-07-01,162.71,39.42,none
25290,PRJ_0825,2019-08-01,194.63,43.75,monsoon disruption
25291,PRJ_0825,2019-09-01,198.68,45.19,none
25292,PRJ_0825,2019-10-01,212.98,49.06,none
25293,PRJ_0825,2019-11-01,210.23,52.72,none
25294,PRJ_0825,2019-12-01,236.19,53.93,
25295,PRJ_0825,2020-01-01,234.07,57.86,none
25296,PRJ_0825,2020-03-01,233.62,58.17,
25297,PRJ_0825,2020-03-01,277.83,62.58,none
25298,PRJ_0825,2020-04-01,253.27,63.56,none
25299,PRJ_0825,2020-05-01,277.58,64.36,none
25300,PRJ_0825,2020-06-01,310.6,70.12,none
25301,PRJ_0826,2020-03-01,9.45,0.86,right of way (RoW) dispute
25302,PRJ_0826,2020-03-01,14.09,1.31,forest clearance delayed
25303,PRJ_0826,2020-04-01,23.02,2.1,forest clearance delayed
25304,PRJ_0826,2020-05-01,25.9,2.43,environmental clearance pending
25305,PRJ_0826,2020-06-01,26.48,2.64,environmental clearance pending
25306,PRJ_0826,2020-07-01,28.87,2.81,land acquisition delay
25307,PRJ_0826,2020-08-01,29.37,3.0,contractor mobilization pending
25308,PRJ_0826,2020-09-01,31.91,3.2,forest clearance delayed
25309,PRJ_0826,2020-10-01,33.36,3.41,environmental clearance pending
25310,PRJ_0826,2020-11-01,38.02,3.64,contractor mobilization pending
25311,PRJ_0826,2020-12-01,41.51,3.87,right of way (RoW) dispute; law and order issue
25312,PRJ_0826,2021-01-01,45.03,4.13,utility shifting pending
25313,PRJ_0826,2021-03-01,124.28,12.59,none
25314,PRJ_0826,2021-03-01,138.17,13.29,none
25315,PRJ_0826,2021-05-01,139.67,13.29,none
25316,PRJ_0826,2021-05-01,137.38,13.29,none
25317,PRJ_0826,2021-07-01,148.89,15.28,
25318,PRJ_0826,2021-07-01,167.64,15.28,equipment procurement delay
25319,PRJ_0826,2021-08-01,157.22,15.56,none
25320,PRJ_0826,2021-09-01,201.09,18.43,monsoon disruption
25321,PRJ_0826,2021-10-01,187.67,18.43,none
25322,PRJ_0826,2021-11-01,202.98,20.42,none
25323,PRJ_0826,2021-12-01,206.8,20.42,fund release delay
25324,PRJ_0826,2022-01-01,217.46,21.94,none
25325,PRJ_0826,2022-03-01,259.24,22.55,none
25326,PRJ_0826,2022-03-01,264.99,22.55,none
25327,PRJ_0826,2022-05-01,302.1,23.51,none
25328,PRJ_0826,2022-05-01,350.71,27.65,none
25329,PRJ_0826,2022-07-01,328.62,27.71,none
25330,PRJ_0826,2022-07-01,333.86,27.86,none
25331,PRJ_0826,2022-08-01,372.52,31.32,none
25332,PRJ_0826,2022-09-01,428.37,33.6,none
25333,PRJ_0826,2022-10-01,430.46,35.23,none
25334,PRJ_0826,2022-11-01,420.55,35.23,fund release delay
25335,PRJ_0826,2022-12-01,479.57,36.81,none
25336,PRJ_0826,2023-01-01,439.93,36.81,law and order issue
25337,PRJ_0826,2023-03-01,506.14,38.81,
25338,PRJ_0826,2023-04-01,509.69,39.9,design change approval pending
25339,PRJ_0826,2023-05-01,541.88,42.17,none
25340,PRJ_0826,2023-06-01,531.39,44.74,none
25341,PRJ_0826,2023-07-01,607.16,47.36,none
25342,PRJ_0826,2023-07-01,607.5,48.14,none
25343,PRJ_0826,2023-08-01,632.08,48.73,none
25344,PRJ_0826,2023-09-01,593.81,50.13,none
25345,PRJ_0826,2023-10-01,617.81,52.64,monsoon disruption
25346,PRJ_0826,2023-11-01,669.94,54.84,none
25347,PRJ_0826,2023-12-01,659.05,57.01,none
25348,PRJ_0826,2024-01-01,734.22,57.51,none
25349,PRJ_0827,2021-04-01,5.97,3.42,none
25350,PRJ_0827,2021-05-01,10.37,5.82,none
25351,PRJ_0827,2021-05-01,14.64,8.03,none
25352,PRJ_0827,2021-07-01,13.82,8.03,subcontractor dispute
25353,PRJ_0827,2021-07-01,14.6,8.69,equipment procurement delay
25354,PRJ_0827,2021-08-01,19.54,10.87,none
25355,PRJ_0827,2021-09-01,19.91,10.87,raw material supply shortage
25356,PRJ_0827,2021-10-01,24.89,13.93,none
25357,PRJ_0827,2021-11-01,29.11,16.87,none
25358,PRJ_0827,2021-12-01,30.18,16.87,none
25359,PRJ_0827,2022-01-01,33.42,20.25,none
25360,PRJ_0827,2022-03-01,33.3,20.25,none
25361,PRJ_0827,2022-04-01,41.26,22.69,none
25362,PRJ_0827,2022-05-01,43.13,24.0,
25363,PRJ_0827,2022-06-01,54.29,30.18,none
25364,PRJ_0827,2022-07-01,53.41,30.18,
25365,PRJ_0827,2022-08-01,60.25,36.61,none
25366,PRJ_0827,2022-08-01,66.37,36.61,none
25367,PRJ_0827,2022-09-01,73.93,41.95,none
25368,PRJ_0827,2022-10-01,83.47,46.64,none
25369,PRJ_0827,2022-11-01,82.1,47.85,none
25370,PRJ_0827,2022-12-01,84.87,50.32,subcontractor dispute
25371,PRJ_0827,2023-01-01,92.24,55.0,none
25372,PRJ_0827,2023-03-01,97.79,60.3,none
25373,PRJ_0827,2023-04-01,111.56,62.32,law and order issue
25374,PRJ_0827,2023-05-01,116.51,66.13,law and order issue
25375,PRJ_0828,2022-04-01,83.09,4.15,none
25376,PRJ_0828,2022-05-01,149.72,7.79,
25377,PRJ_0828,2022-05-01,155.16,7.79,none
25378,PRJ_0828,2022-07-01,146.23,7.79,none
25379,PRJ_0828,2022-07-01,236.7,12.02,none
25380,PRJ_0828,2022-08-01,214.44,12.02,equipment procurement delay
25381,PRJ_0828,2022-09-01,305.78,16.31,monsoon disruption
25382,PRJ_0828,2022-10-01,292.47,16.31,law and order issue
