project_id,project_name,ministry,sector,implementing_agency,state,latitude,longitude,approval_date,original_cost_cr,revised_cost_cr,approved_completion_date,revised_completion_date,cumulative_expenditure_cr,num_milestones,milestones_completed,milestones_delayed,status
PRJ_1126,Airports Infrastructure Development at Bihar Section Pkg-2,Ministry of Civil Aviation,Airports & Aviation,AAI,Bihar,24.8735,85.6442,2018-05-01,644.6,665.23,2020-04-30,2020-10-29,245.48,11,4,0,Delayed
PRJ_1127,Ports Infrastructure Development at Odisha Section Pkg-3,"Ministry of Ports, Shipping and Waterways",Ports & Shipping,Deendayal Port Trust,Odisha,21.3865,84.7754,2021-03-01,453.42,436.64,2024-12-30,2025-01-29,222.02,12,5,2,Ongoing
PRJ_1128,Roads Infrastructure Development at Uttar Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,27.2007,81.1842,2018-03-01,216.93,279.62,2021-11-29,2023-08-30,213.74,18,14,3,Delayed
PRJ_1129,Power Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Power,Power Transmission & Generation,SJVN,Uttar Pradesh,27.0891,81.3858,2020-04-01,808.32,886.73,2024-11-30,2025-01-29,182.81,21,4,1,Delayed
PRJ_1130,Roads Infrastructure Development at Mizoram Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Mizoram,,93.1151,2020-12-01,230.72,297.86,2022-08-01,2024-03-01,241.97,9,7,2,Delayed
PRJ_1131,Petroleum Infrastructure Development at Uttar Pradesh Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Uttar Pradesh,26.2886,,2022-06-01,500.08,538.09,2024-01-30,2024-03-30,529.14,15,13,2,Ongoing
PRJ_1132,Roads Infrastructure Development at Jharkhand Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Jharkhand,23.592,85.8466,2017-09-01,1227.87,1504.14,2019-03-02,2020-07-01,130.83,16,1,7,Delayed
PRJ_1133,Railways Infrastructure Development at Telangana Section Pkg-9,Ministry of Railways,Railways,RVNL,Telangana,17.9376,79.1117,2019-12-01,7698.41,9761.58,2023-08-01,2024-12-30,1985.14,18,3,9,Delayed
PRJ_1134,Roads Infrastructure Development at Gujarat Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Gujarat,22.1784,71.7221,2019-03-01,1654.68,1949.21,2021-09-29,2023-01-29,1465.0,18,13,1,Delayed
PRJ_1135,Urban Infrastructure Development at Uttarakhand Section Pkg-2,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,MahaMetro,Uttarakhand,30.4385,,2019-01-01,991.67,1042.25,2020-10-01,2021-05-02,510.87,9,4,0,Delayed
PRJ_1136,Roads Infrastructure Development at Telangana Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Telangana,17.8094,79.2063,2018-01-01,280.13,419.63,2021-09-01,2024-03-02,279.41,9,5,3,Delayed
PRJ_1137,Roads Infrastructure Development at Odisha Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Odisha,21.4246,84.9333,2022-06-01,1312.44,1435.81,2026-07-31,2029-01-29,992.81,17,10,1,Delayed
PRJ_1138,Railways Infrastructure Development at Goa Section Pkg-5,Ministry of Railways,Railways,Central Railway,Goa,14.8726,73.8809,2020-12-01,805.91,1125.05,2024-10-01,2025-07-01,797.48,16,11,2,Delayed
PRJ_1139,Roads Infrastructure Development at Uttar Pradesh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,26.4957,80.4778,2019-01-01,290.66,354.02,2021-12-01,2022-12-31,290.83,6,4,1,Delayed
PRJ_1140,Coal Infrastructure Development at Andhra Pradesh Section Pkg-7,Ministry of Coal,Coal Mining,WCL,Andhra Pradesh,15.9358,80.0285,2020-05-01,1987.35,2176.15,2023-06-01,2024-01-30,600.41,11,3,0,Delayed
PRJ_1141,Petroleum Infrastructure Development at Punjab Section Pkg-8,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Punjab,30.604,,2022-06-01,4406.76,5371.84,2025-03-01,2027-03-31,4822.22,15,13,2,Delayed
PRJ_1142,Urban Infrastructure Development at Rajasthan Section Pkg-9,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,NBCC,Rajasthan,26.6061,74.81,2022-06-01,1143.78,1247.86,2026-11-30,2027-03-31,676.77,22,12,0,Delayed
PRJ_1143,Roads Infrastructure Development at Rajasthan Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Rajasthan,26.6339,73.9343,2018-06-01,464.67,475.36,2021-11-30,2022-05-01,413.5,10,8,1,Delayed
PRJ_1144,Roads Infrastructure Development at Jammu & Kashmir Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Jammu & Kashmir,33.7952,77.0532,2016-01-01,488.12,473.96,2020-08-01,2020-08-31,441.46,22,19,2,Ongoing
PRJ_1145,Roads Infrastructure Development at Bihar Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,25.1774,85.4035,2017-03-01,327.04,348.3,2019-12-30,2020-10-29,105.92,12,3,1,Delayed
PRJ_1146,Ports Infrastructure Development at Haryana Section Pkg-4,"Ministry of Ports, Shipping and Waterways",Ports & Shipping,Deendayal Port Trust,Haryana,29.2693,76.4587,2018-08-01,1139.57,1209.08,2022-08-31,2023-01-30,926.25,23,18,2,Delayed
PRJ_1147,Roads Infrastructure Development at Odisha Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,20.9896,84.4996,2019-05-01,1322.3,1808.91,2023-03-31,2025-01-28,405.91,21,4,9,Stalled
PRJ_1148,Roads Infrastructure Development at Haryana Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Haryana,29.4484,76.2923,2022-09-01,494.72,654.51,2024-10-31,2026-05-01,560.84,8,6,2,Delayed
PRJ_1149,Petroleum Infrastructure Development at Uttarakhand Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,GAIL,Uttarakhand,29.7663,79.36,2020-01-01,565.48,580.18,2024-09-30,2025-05-31,171.76,14,4,2,Delayed
PRJ_1150,Roads Infrastructure Development at Telangana Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Telangana,18.6462,79.0166,2022-03-01,3023.78,4324.01,2024-08-30,2025-12-30,3617.32,24,20,3,Delayed
PRJ_1151,Telecommunications Infrastructure Development at Chhattisgarh Section Pkg-9,Department of Telecommunications,Telecommunications,DoT,Chhattisgarh,21.7675,81.9809,2023-07-01,2472.49,3379.89,2028-03-30,2030-02-28,2282.93,20,13,1,Delayed
PRJ_1152,Railways Infrastructure Development at Karnataka Section Pkg-1,Ministry of Railways,Railways,Central Railway,Karnataka,15.1141,75.4305,2019-01-01,2693.21,2854.8,2023-07-02,2023-08-01,2530.67,16,13,0,Ongoing
PRJ_1153,Coal Infrastructure Development at Madhya Pradesh Section Pkg-2,Ministry of Coal,Coal Mining,MCL,Madhya Pradesh,22.766,78.794,2020-12-01,1124.65,1201.13,2023-05-02,2023-08-31,340.28,9,2,0,Delayed
PRJ_1154,Mining Infrastructure Development at Odisha Section Pkg-3,Ministry of Mines,Mining & Minerals,Hindustan Copper,Odisha,21.2,84.7419,2018-02-01,833.8,792.11,2020-01-02,2020-03-02,725.04,9,8,1,Ongoing
PRJ_1155,Power Infrastructure Development at Uttar Pradesh Section Pkg-4,Ministry of Power,Power Transmission & Generation,THDC,Uttar Pradesh,26.895,,2022-10-01,214.92,246.94,2026-11-30,2028-06-30,51.19,20,3,17,Stalled
PRJ_1156,Roads Infrastructure Development at Assam Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Assam,26.5391,93.2873,2017-12-01,1410.39,1614.9,2020-04-01,2020-07-31,1614.9,17,16,0,Delayed
PRJ_1157,Telecommunications Infrastructure Development at Gujarat Section Pkg-6,Department of Telecommunications,Telecommunications,RailTel,Gujarat,22.4874,,2017-03-01,536.25,523.38,2020-12-30,2021-04-30,521.61,6,5,1,Delayed
PRJ_1158,Petroleum Infrastructure Development at Karnataka Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,BPCL,Karnataka,15.4071,,2023-11-01,1713.75,1864.56,2026-12-01,2027-05-02,1445.17,24,19,0,Delayed
PRJ_1159,Roads Infrastructure Development at Rajasthan Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Rajasthan,26.4627,73.7931,2023-10-01,353.59,480.18,2027-10-31,2029-03-01,219.05,6,2,2,Delayed
PRJ_1160,Railways Infrastructure Development at Mizoram Section Pkg-9,Ministry of Railways,Railways,IRCON,Mizoram,22.9725,93.2362,2018-09-01,312.14,352.72,2023-03-02,2023-08-01,209.38,21,12,1,Delayed
PRJ_1161,Roads Infrastructure Development at Odisha Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.4905,85.047,2017-10-01,2118.63,2124.99,2019-07-02,2021-01-30,1896.36,24,22,2,Delayed
PRJ_1162,Steel Infrastructure Development at Gujarat Section Pkg-2,Ministry of Steel,Steel & Heavy Industry,RINL,Gujarat,22.0751,71.3616,2021-01-01,3242.03,3997.42,2024-05-02,2026-09-01,3150.27,19,14,2,Delayed
PRJ_1163,Railways Infrastructure Development at Mizoram Section Pkg-3,Ministry of Railways,Railways,IRCON,Mizoram,23.7261,,2019-07-01,169.89,172.27,2021-01-29,2021-02-28,115.97,18,11,1,Ongoing
PRJ_1164,Railways Infrastructure Development at Bihar Section Pkg-4,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Bihar,24.7233,84.7771,2020-06-01,388.8,468.12,2025-06-01,2028-12-30,207.69,22,9,2,Delayed
PRJ_1165,Railways Infrastructure Development at Rajasthan Section Pkg-5,Ministry of Railways,Railways,Central Railway,Rajasthan,26.7057,74.8056,2020-03-01,392.88,419.2,2022-05-31,2023-01-29,370.9,12,10,2,Delayed
PRJ_1166,Healthcare Infrastructure Development at Bihar Section Pkg-6,Ministry of Health & Family Welfare,Healthcare Infrastructure,AIIMS,Bihar,25.2099,85.4277,2021-12-01,2018.04,1917.14,2025-06-01,2025-09-30,1520.98,21,17,1,Delayed
PRJ_1167,Power Infrastructure Development at Maharashtra Section Pkg-7,Ministry of Power,Power Transmission & Generation,PGCIL,Maharashtra,19.4712,75.5314,2020-09-01,466.63,516.56,2024-12-01,2025-05-02,342.3,9,6,0,Delayed
PRJ_1168,Roads Infrastructure Development at West Bengal Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,23.5366,,2023-11-01,669.85,976.64,2028-10-31,2030-03-02,689.31,13,8,3,Delayed
PRJ_1169,Roads Infrastructure Development at Maharashtra Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Maharashtra,20.186,75.6809,2019-09-01,828.41,871.49,2023-01-30,2023-05-01,270.0,11,3,1,Ongoing
PRJ_1170,Power Infrastructure Development at Andaman & Nicobar Section Pkg-1,Ministry of Power,Power Transmission & Generation,THDC,Andaman & Nicobar,11.4362,92.4356,2022-05-01,1481.43,1605.87,2026-05-31,2026-09-29,1513.04,8,7,2,Delayed
PRJ_1171,Railways Infrastructure Development at Telangana Section Pkg-2,Ministry of Railways,Railways,RVNL,Telangana,17.8321,79.3142,2017-06-01,3296.0,4314.46,2020-09-30,2025-03-01,2500.01,7,3,1,Delayed
PRJ_1172,Roads Infrastructure Development at Jharkhand Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Jharkhand,23.9895,85.0677,2016-01-01,150.0,156.9,2018-05-02,2018-12-31,130.52,7,5,0,Delayed
PRJ_1173,Railways Infrastructure Development at Karnataka Section Pkg-4,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Karnataka,15.1122,75.1686,2016-07-01,921.5,1145.42,2018-03-01,2019-08-30,1137.01,18,16,2,Delayed
PRJ_1174,Roads Infrastructure Development at Punjab Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Punjab,31.0132,74.9633,2019-06-01,257.93,342.53,2021-05-31,2023-11-30,323.26,20,18,2,Delayed
PRJ_1175,Petroleum Infrastructure Development at Madhya Pradesh Section Pkg-6,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,HPCL,Madhya Pradesh,22.9903,79.0657,2023-02-01,150.0,149.85,2027-10-02,2028-01-01,130.41,20,17,1,Ongoing
PRJ_1176,Roads Infrastructure Development at Uttar Pradesh Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttar Pradesh,26.845,81.0991,2020-12-01,998.65,1270.28,2025-12-01,2026-12-31,942.93,24,17,1,Delayed
PRJ_1177,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.5501,80.562,2018-08-01,279.33,350.28,2022-09-30,2023-11-30,146.49,17,7,7,Delayed
PRJ_1178,Roads Infrastructure Development at Bihar Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,25.5512,85.1639,2017-05-01,1457.52,1909.35,2020-01-30,2023-05-31,642.55,15,5,8,Delayed
PRJ_1179,Roads Infrastructure Development at Madhya Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Madhya Pradesh,22.6823,78.782,2019-10-01,936.54,1019.89,2021-07-01,2021-07-01,948.81,8,7,1,Delayed
PRJ_1180,Coal Infrastructure Development at Arunachal Pradesh Section Pkg-2,Ministry of Coal,Coal Mining,MCL,Arunachal Pradesh,27.9803,94.4834,2020-05-01,296.1,309.13,2023-08-01,2023-08-31,197.71,19,11,2,Ongoing
PRJ_1181,Roads Infrastructure Development at Madhya Pradesh Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Madhya Pradesh,23.417,78.3801,2021-07-01,901.93,969.57,2025-11-30,2026-09-30,481.29,19,9,2,Delayed
PRJ_1182,Roads Infrastructure Development at Uttarakhand Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttarakhand,30.1823,79.0326,2018-09-01,338.54,323.31,2020-06-01,2020-07-31,204.39,15,9,0,Ongoing
PRJ_1183,Roads Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Maharashtra,20.2168,75.9009,2016-01-01,500.99,514.02,2017-08-01,2017-08-01,363.1,9,6,1,Ongoing
PRJ_1184,Healthcare Infrastructure Development at Telangana Section Pkg-6,Ministry of Health & Family Welfare,Healthcare Infrastructure,AIIMS,Telangana,,78.9758,2016-02-01,257.44,282.93,2018-12-01,2019-06-01,257.14,16,14,2,Delayed
PRJ_1185,Roads Infrastructure Development at West Bengal Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,West Bengal,,87.8263,2022-12-01,892.41,934.35,2027-06-01,2027-09-30,895.63,11,9,1,Delayed
PRJ_1186,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,27.2672,80.6828,2018-10-01,285.47,280.33,2021-08-31,2021-12-30,216.36,23,18,1,Delayed
PRJ_1187,Roads Infrastructure Development at West Bengal Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,22.8115,87.6104,2018-10-01,529.76,583.27,2021-12-31,2022-06-01,127.93,8,1,2,Delayed
PRJ_1188,Railways Infrastructure Development at Chhattisgarh Section Pkg-1,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Chhattisgarh,21.0655,,2018-08-01,926.84,971.33,2021-01-30,2021-01-30,639.17,16,9,0,Ongoing
PRJ_1189,Ports Infrastructure Development at Odisha Section Pkg-2,"Ministry of Ports, Shipping and Waterways",Ports & Shipping,Paradip Port Authority,Odisha,21.3435,85.5199,2023-04-01,150.0,223.05,2025-01-29,2026-08-30,130.2,21,11,7,Delayed
PRJ_1190,Railways Infrastructure Development at Punjab Section Pkg-3,Ministry of Railways,Railways,IRCON,Punjab,31.0381,75.4337,2020-05-01,5132.78,5574.2,2024-12-30,2025-08-30,1872.79,18,5,1,Delayed
PRJ_1191,Roads Infrastructure Development at Uttar Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,27.4331,81.1163,2019-10-01,946.9,962.05,2023-10-01,2024-05-31,686.2,9,6,0,Delayed
PRJ_1192,Steel Infrastructure Development at West Bengal Section Pkg-5,Ministry of Steel,Steel & Heavy Industry,NMDC,West Bengal,22.7373,87.9195,2019-04-01,337.03,451.28,2024-02-29,2025-09-29,72.69,19,2,11,Stalled
PRJ_1193,Coal Infrastructure Development at Tamil Nadu Section Pkg-6,Ministry of Coal,Coal Mining,SCCL,Tamil Nadu,10.8558,78.1365,2017-12-01,599.19,626.75,2020-07-01,2020-12-30,539.75,19,17,2,Delayed
PRJ_1194,Water Infrastructure Development at Bihar Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,Water Resources Dept,Bihar,25.2331,84.8979,2019-11-01,218.7,207.76,2021-10-31,2022-01-30,190.09,9,7,0,Ongoing
PRJ_1195,Roads Infrastructure Development at Maharashtra Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Maharashtra,20.1937,75.3073,2023-02-01,944.9,929.78,2025-08-02,2026-06-02,789.39,13,11,0,Delayed
PRJ_1196,Coal Infrastructure Development at Chhattisgarh Section Pkg-9,Ministry of Coal,Coal Mining,WCL,Chhattisgarh,,81.3009,2023-11-01,1471.47,1603.9,2028-09-30,2028-11-29,782.74,14,6,1,Delayed
PRJ_1197,Coal Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Coal,Coal Mining,SECL,Andhra Pradesh,16.1391,80.2802,2021-05-01,2242.16,2311.67,2022-11-30,2023-01-29,2138.79,8,6,0,Ongoing
PRJ_1198,Telecommunications Infrastructure Development at Sikkim Section Pkg-2,Department of Telecommunications,Telecommunications,DoT,Sikkim,27.2098,88.9701,2018-01-01,432.62,491.02,2019-08-02,2019-11-01,369.41,10,7,1,Delayed
PRJ_1199,Roads Infrastructure Development at Punjab Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Punjab,31.1304,74.9443,2020-10-01,573.23,544.57,2024-07-01,2024-12-30,118.75,12,2,0,Delayed
PRJ_1200,Roads Infrastructure Development at Andhra Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Andhra Pradesh,15.3711,80.1987,2023-04-01,773.34,894.75,2027-07-01,2031-07-31,438.73,13,5,6,Delayed
PRJ_1201,Roads Infrastructure Development at Assam Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Assam,26.1112,92.6207,2020-11-01,491.74,569.43,2025-09-01,2026-01-31,486.89,22,18,0,Delayed
PRJ_1202,Petroleum Infrastructure Development at Gujarat Section Pkg-6,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,BPCL,Gujarat,,71.2412,2022-10-01,886.24,1198.2,2026-04-01,2028-08-30,512.06,18,7,7,Delayed
PRJ_1203,Roads Infrastructure Development at Jammu & Kashmir Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Jammu & Kashmir,33.5037,76.5892,2017-11-01,678.97,697.3,2019-09-01,2020-07-01,601.15,13,11,1,Delayed
PRJ_1204,Coal Infrastructure Development at Haryana Section Pkg-8,Ministry of Coal,Coal Mining,Coal India Ltd (CIL),Haryana,28.7746,76.4309,2018-01-01,922.52,921.6,2021-01-31,2021-09-01,658.76,9,6,0,Delayed
PRJ_1205,Railways Infrastructure Development at Gujarat Section Pkg-9,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Gujarat,21.8328,70.7556,2021-06-01,567.74,539.35,2022-12-31,2023-03-01,400.4,11,8,1,Ongoing
PRJ_1206,Roads Infrastructure Development at Karnataka Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Karnataka,14.9161,75.2932,2020-09-01,450.82,446.76,2024-12-01,2025-01-30,208.88,8,3,1,Ongoing
PRJ_1207,Roads Infrastructure Development at Meghalaya Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Meghalaya,25.6298,91.5923,2017-10-01,450.69,579.59,2021-08-01,2025-05-01,157.75,16,4,10,Stalled
PRJ_1208,Petroleum Infrastructure Development at Karnataka Section Pkg-3,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Karnataka,14.9997,76.261,2022-05-01,1089.35,1471.71,2027-01-29,2029-04-29,203.02,11,1,10,Stalled
PRJ_1209,Roads Infrastructure Development at Uttarakhand Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttarakhand,29.8012,79.3682,2023-05-01,546.03,725.13,2027-08-30,2030-06-29,309.01,17,7,2,Delayed
PRJ_1210,Roads Infrastructure Development at Chhattisgarh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Chhattisgarh,21.7684,,2022-05-01,1171.05,1258.88,2025-03-31,2025-05-30,680.5,14,7,2,Ongoing
PRJ_1211,Mining Infrastructure Development at West Bengal Section Pkg-6,Ministry of Mines,Mining & Minerals,NALCO,West Bengal,22.7114,87.6395,2022-05-01,394.14,495.83,2024-05-30,2026-04-30,434.23,17,15,1,Delayed
PRJ_1212,Railways Infrastructure Development at Karnataka Section Pkg-7,Ministry of Railways,Railways,Central Railway,Karnataka,15.5895,,2019-12-01,566.25,823.89,2023-05-01,2026-12-30,89.13,20,2,17,Stalled
PRJ_1213,Roads Infrastructure Development at Uttar Pradesh Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,26.4542,80.6368,2017-07-01,474.63,517.35,2019-11-30,2020-05-30,515.42,9,8,0,Delayed
PRJ_1214,Railways Infrastructure Development at Meghalaya Section Pkg-9,Ministry of Railways,Railways,IRCON,Meghalaya,25.1867,91.5874,2021-03-01,1329.68,1844.27,2025-03-31,2026-02-28,418.84,16,3,8,Delayed
PRJ_1215,Roads Infrastructure Development at Bihar Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,25.0441,85.1793,2022-03-01,191.33,201.85,2024-09-29,2025-07-30,129.67,15,8,3,Delayed
PRJ_1216,Roads Infrastructure Development at Chhattisgarh Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Chhattisgarh,20.7123,82.0718,2020-03-01,5635.23,7291.99,2022-03-31,2022-12-29,5865.43,11,8,3,Delayed
